x,y,ROI_ID,mean_cloud_annual,intra_cloud_annual,elevation,forest_prob,sveg_prob,cropland_prob,builup_prob,snow_prob,water_prob,var_snow_lt_p90,direct_normal_irradiation
85.25387793644384,39.85150727605413,ROI_0028,37.19448541167068,14.343662070343722,976.1876452722848,1,0,0,0,0,0,0.595791307132815,3.1113083839172178
90.61523423129607,42.23613229845538,ROI_0029,37.723496571042205,8.354799575002412,965.1053001495576,1,0,0,0,0,0,4.633218018628296,4.276834647041634
91.75780090400065,45.7114163168257,ROI_0030,34.280176379670856,11.158864442222013,1077.4928966007913,0.999741393618212,7.719593486207016e-6,0,0,2.50886788301728e-4,0,34.407431229042665,4.960149967836836
99.66806191486522,44.65888468080169,ROI_0031,33.07294439295643,8.835552363299348,1788.273800490125,1,0,0,0,0,0,23.20128392994961,5.955102121812392
112.6758022143076,43.07588908004368,ROI_0032,33.931745790124616,10.930005708305584,1094.5740411568254,1,0,0,0,0,0,14.940759536977783,4.976400007084417
108.36913350605818,45.40391437407758,ROI_0033,32.42746908491344,9.563373637446182,1171.720863696096,1,0,0,0,0,0,17.324472038764398,5.91603025923568
106.23372166263664,39.84781892203492,ROI_0034,34.87450529682191,8.596311213272035,1039.2339087857079,0.9994248902852776,1.6211146321034735e-4,0,0,4.1299825151207536e-4,0,9.376732427469173,4.900543804077685
104.67769136074551,37.79883815217031,ROI_0035,39.01082587678701,9.35315643319963,1527.6025982546735,1,0,0,0,0,0,4.041142247181942,4.570420012629371
100.7226792139596,39.91897678560047,ROI_0036,30.8277570373328,8.718897983629464,1314.0890455911465,1,0,0,0,0,0,2.9800940695676084,4.508140268088652
94.21883383470389,37.10148053230138,ROI_0037,26.1910299450834,12.039233240078747,2682.289613486622,0.7710175582153844,1.1579390229310525e-5,0,0,0.2289708623943863,0,4.332571953184559,4.766951040037368
56.337945177757774,42.040680834517026,ROI_0039,40.41488109048722,19.028401005413766,88.17075324632498,1,0,0,0,0,0,11.108308261954758,3.818193369419568
59.76560115072693,44.846095492581426,ROI_0040,47.453853049907565,31.121939926062844,28,0.9784507547832532,0.021549245216746886,0,0,0,0,NA,3.8976216032158297
62.5780554425347,39.85154001410564,ROI_0041,31.082899561578312,19.655327819848534,181.87786201475112,0.999741393618212,0,5.403715440344912e-5,0,5.0177357660345606e-5,0,5.056453128098768,4.687031738304917
8.437506612657408,24.2194222126922,ROI_0044,19.246465292584695,6.767805022506514,947.2379242302129,1,0,0,0,0,0,0,6.624562840276913
-9.492230147107898,27.304110645343314,ROI_0045,20.052577402957493,4.75326247689464,500.78285857266343,1,0,0,0,0,0,0.019507958607210232,6.49237187935008
-116.7407553491565,36.37167380725815,ROI_0046,19.81597925180761,8.685118935345281,597.6539585390125,0.9986374917496844,0,0.0013625082503155384,0,0,0,0.245981849147469,7.29481966135279
-116.93852001697567,52.37792277227764,ROI_0047,74.58835532591414,7.638241653418121,2333.226662554132,0.7356232220811252,0,0,3.782600808241438e-4,0.0024200925579258995,0,74.28830041004834,2.7574746630016778
-68.68653003706203,-24.356609765883253,ROI_0048,13.090551078454608,5.5134297226830995,3494.4641973792814,1,0,0,0,0,0,2.611714774563009,10.097336709317714
-70.44424386475261,-45.57951656960312,ROI_0049,52.11293034281545,7.124847738876732,557.794893610192,1,0,0,0,0,0,3.6217096994448434,NA
21.363447509938506,-31.005561679683513,ROI_0050,23.966154103479017,3.5682270294380003,1244.4369351505081,1,0,0,0,0,0,0.2061096909323372,8.272277013218234
19.3232708685348,-28.584442450212162,ROI_0051,16.139298285714293,3.916796571428572,794.3590975104327,0.9999112246749087,0,8.877532509138068e-5,0,0,0,0,8.114904594376387
15.249037357327365,-23.716979475280006,ROI_0053,10.505436904761906,4.55362738095238,593.0621804212567,1,0,0,0,0,0,0,7.820775297954131
12.963877709885098,-19.3883036158232,ROI_0054,13.851034651646875,9.52488061711767,205.26260762069182,0.9988073228063811,0,0,0,0,0,0,7.2950199830579665
12.26073580695005,-17.346003432589605,ROI_0055,17.30540453475406,14.63111262544914,613.0750220528001,1,0,0,0,0,0,0,7.535106269078459
48.48936023950586,8.559871067426768,ROI_0056,27.40087962374475,15.805722638871234,430.0943576033887,1,0,0,0,0,0,0,5.5222366087528085
50.53707560181955,10.25438617490729,ROI_0057,23.271228586039385,10.219758373817443,269.63201072484844,1,0,0,0,0,0,0,5.472869345915301
45.52726125171464,10.340839707812227,ROI_0058,21.344504988488108,6.164787669480687,278.87256108508467,1,0,0,0,0,0,0,5.60660996333184
42.03368551507299,11.82768807950979,ROI_0059,27.244806888691905,14.724143345574264,676.517238400246,1,0,0,0,0,0,0,5.330005307891966
40.5176318086656,14.351469609839745,ROI_0060,24.659879097594413,9.6577763928705,-18.54685497659778,1,0,0,0,0,0,0,4.622435737052176
128.9354573632221,-22.36423505240219,ROI_0061,29.077591969223366,12.948677566722768,363.9794923742471,0.9859503398551033,0,0,0,0.01404966014489677,0,0,7.652500943459731
137.54767165292142,-31.874042906990393,ROI_0063,32.523910355486855,6.592890262751161,57.52701348565564,0.9960591475252913,0,0,0,3.435219101362122e-4,0,0,6.8414301803530995
122.32178240576049,-29.05370069448641,ROI_0064,30.198843077616306,5.339799481806914,399.1180872273926,0.9998726267074776,0,0,0,0,0,0.13596263112960344,7.38314066095783
-70.53222934339117,-35.524994346930036,ROI_0065,63.289515889830525,30.739632415254246,2636.7695901900843,0.7462608219051184,0,0,0.18279611395663906,0.07094306413824249,0,75.22696654897307,7.907334376826128
-69.6533097443593,-32.17007985561114,ROI_0066,66.92351101321584,16.43713436123348,3903.2635210046587,0.9965995190693258,0,0,0.0034004809306741905,0,0,37.00045627853748,7.0387674592563005
-67.23633834663734,-22.34389455913144,ROI_0068,27.287392612200694,14.386084707014797,4710.626559679519,0.9961016052894655,0,0,0,0.0038983947105345434,0,5.341369464397266,9.615246546539419
-76.87132841219314,-11.972606608332391,ROI_0069,27.916658626380595,14.360623333756507,685.6082304313682,0.8983985703312863,7.719593486207016e-5,0.09335304402870145,0,0.008171189705150126,0,0,4.400849966736971
-77.94801095452078,-10.173185258512076,ROI_0070,28.561088374472433,13.697435733469748,417.24834647286946,0.9997259544312397,0,0,0,2.740455687603491e-4,0,0,4.957286843508037
-78.5631834791335,-8.741904884917183,ROI_0071,32.712970679012344,11.130065586419754,373.81666824598875,0.9914814285879705,0.007148343568227697,0,0,0,0,0,4.610132561249474
-75.79466431129981,-14.590962686129318,ROI_0072,16.92713566574377,8.84330480745029,713.242135248678,1,0,0,0,0,0,0,6.492087569018676
-73.3447055693046,-15.998411603231458,ROI_0073,13.90563242574258,10.369191831683167,1929.3177635278491,1,0,0,0,0,0,0,7.87152739001448
-69.74124477272122,-18.746625948837252,ROI_0075,15.738960719123263,11.615745597832783,2224.5786749865065,0.9995522635778,0,4.0141886128276485e-4,0,0,0,0,8.498914957272637
-135.39543850700665,59.912162198523774,ROI_0079,75.32759714771686,7.202258929739628,1444.3692574626061,0.6741212207765139,0,0,0.1111119688437207,0.008711561249184619,0,82.54394756476688,2.2672472119189755
-128.1005596154548,53.78894248414531,ROI_0080,86.20022081531812,6.122660592958619,1556.326218539727,0.5846511322713746,0,0,0.3125470412728066,0.0011039018685276034,0,91.92588330501025,1.9889207064016932
-123.82692069818556,51.06353024921955,ROI_0082,69.53366969473771,5.646380227514526,2092.4907896554064,0.6561345679536515,0,0,0.10436504413677576,0.021294498631702054,0,81.4496422236403,2.8016153947488167
-121.9372843786488,50.136560955119386,ROI_0083,74.86367999332269,10.51157749770469,1795.0930955022557,0.36402515043557804,0,0,0.0026902783299431452,0.01923336717088478,0,76.03033513910688,2.617702481485211
-109.68463124823153,45.08653530453116,ROI_0084,87.88114553645305,13.76149581686126,3321.8225780692233,0.8540302067693115,0,0,0.10003821198775673,0.037200721010031614,0,86.04170280790622,4.368374817853931
-115.07082710100823,43.994534708688505,ROI_0085,59.743405810684145,10.546965323336456,2482.1970892814825,0.4244155302781756,0,0,1.505320729810368e-4,0.010070209702757052,0,73.20088976816564,4.7451065674313035
-109.37989927455257,43.91551446994054,ROI_0086,76.36382283944825,11.387412029651871,3255.5595694384056,0.8588395135112185,0,0,0.0017407683311396823,0,0,73.85349625240033,4.509414172029889
-115.9716552856057,34.4575974590906,ROI_0087,20.27319593147752,7.4645074946466785,589.281993978444,0.9998957854879362,0,1.0421451206379472e-4,0,0,0,0.38307828208663874,7.515574478469449
-2.8124835409793767,19.67641613493203,ROI_0088,26.403853783982363,8.303703159441586,281.55511411736404,1,0,0,0,0,0,0,4.869410992066969
25.83984236544879,16.335544994682042,ROI_0091,13.587621662091337,7.33098327926129,707.1660533299141,1,0,0,0,0,0,0,5.715174660550299
50.71285883090131,19.743067166986105,ROI_0092,9.620001224140042,5.658500428449014,248.53122109166222,1,0,0,0,0,0,0,5.633044204447079
57.30472870662779,34.16970729050783,ROI_0093,20.21088580346571,15.225738887095034,855.8834466816879,0.9097347933657813,0.08987150736642209,3.9369926779655784e-4,0,0,0,2.195911278047766,4.801652793564566
-65.97577899075507,-20.71108278450544,ROI_0094,37.343351955307256,21.999113432110754,4045.9570714811666,1,0,0,0,0,0,0.01087294475685159,7.722416400721784
-65.83007083443047,-23.719174551072594,ROI_0096,20.76475011899095,7.722614231318419,3462.527033289237,0.997390777401662,0.0025088678830172805,1.0035471532069121e-4,0,0,0,0,9.427882688820201
-67.80761911568308,-27.970121687586126,ROI_0097,29.40282412175306,8.252097493992446,2156.712312007005,1,0,0,0,0,0,0,7.578813800786004
-69.56545009004768,-34.10348866169668,ROI_0098,86.54292362382844,12.46764515781536,4243.081242208828,0.9567857156642131,0,0,0.03835866003296266,0.004855624302824213,0,77.08471642507054,6.9066137322141685
-68.55474634604245,-40.59472911901345,ROI_0099,47.316570778964035,12.103772241992885,1109.206646914864,0.9998108699595879,1.1193410555000174e-4,0,0,7.719593486207016e-5,0,0.2189542146187332,6.4456133255050325
-65.98395441032358,-43.72080026534755,ROI_0100,48.500561575426374,7.407225101290869,276.6397078190131,0.9999922804065138,0,7.719593486207016e-6,0,0,0,0.01636757706782753,6.0123119705648955
-70.42240013843299,-27.72549960392092,ROI_0101,5.803991745958959,4.926761435286028,963.7734911817245,0.99988806589445,0,1.1193410555000174e-4,0,0,0,0.004490787569201097,7.665340070228158
-70.62009636743838,-17.939188974974503,ROI_0103,20.529884662576688,3.6717791411042953,281.65960778705175,0.9805234656342997,0.011328503441008796,0.0014705825591224365,0,0,0,0,5.208630562077159
-72.33395423786008,-16.60620797825114,ROI_0104,25.963591470258134,5.914883401920438,661.010725417138,0.9916782782218688,0.001246714348022433,1.929898371551754e-5,0,0.0012621535349948473,0,0,5.431874770976694
-74.3444895838016,-15.62419586337184,ROI_0105,16.69672219438878,15.687960921843684,1454.7023741972835,1,0,0,0,0,0,0,6.625551319553211
-77.19605848606747,-11.371429851571333,ROI_0106,31.676795810196893,13.00824835941444,798.7082411788684,1,0,0,0,0,0,0,4.086838594315889
-78.29962927503823,-9.16839956373415,ROI_0107,33.80363868659767,13.164527916187556,235.66458751862692,0.5694435331035468,0.3425916991211243,0.019901112007441688,0,5.866891049517332e-4,0,0,4.541891694268036
-14.23825154501037,22.828576109249703,ROI_0108,21.55943107739717,4.545349057721939,315.98346304695013,1,0,0,0,0,0,0,5.865972888824678
22.236325098415747,30.67083507511138,ROI_0109,20.931244548809122,13.14372470088337,91.96207610009554,0.99988806589445,1.1193410555000174e-4,0,0,0,0,0.01736622332801051,5.937804068451575
6.503896141057369,32.4686202724907,ROI_0110,18.86149500932323,7.572105955906546,124.61565648631831,1,0,0,0,0,0,0.06625069388965109,5.643014870448442
28.65226783694702,29.14658501977512,ROI_0111,14.62940969861772,11.432617267165192,175.4146632178187,1,0,0,0,0,0,0.026170134854963067,6.339020125321608
41.21605453966265,33.77941166065153,ROI_0113,22.955948573898013,15.515694684528954,418.67908345472773,0.9999922804065138,7.719593486207016e-6,0,0,0,0,0.5758767167707476,5.666105171144341
43.68155172824624,30.692132801619675,ROI_0114,19.12213401717025,12.096066451109373,357.8102493087544,1,0,0,0,0,0,0,5.469514803628869
38.21043357292722,33.94217304327976,ROI_0115,24.15526440240756,16.894063843508167,659.128610303758,0.991010533385312,0.008989466614688071,0,0,0,0,0.24280244141187116,6.523064086892759
59.255987432163835,26.028806517692008,ROI_0116,20.06205992072743,9.061389601305663,391.0128444473546,1,0,0,0,0,0,0,5.303854031254032
59.17153659879743,31.797419904342092,ROI_0117,23.077790787584213,14.191665746161487,1488.4360399991833,1,0,0,0,0,0,1.227582924159984,5.9605184817497054
54.17111897978445,34.48182866071978,ROI_0118,19.465840128755367,13.832089055793993,714.4513303980539,0.9999768412195413,0,0,0,2.315878045862105e-5,0,2.516237723062671,4.781811908197343
82.21810157118742,39.18429532720652,ROI_0119,43.48301553672316,16.423878127522194,1100.6781328097197,1,0,0,0,0,0,1.1592574767183343,3.0154208665623825
89.20896328614313,39.839740499167,ROI_0120,36.19930948336165,11.322806035774958,797.7501741004437,1,0,0,0,0,0,0,3.136734778285213
97.86616042099541,41.58863297142028,ROI_0121,34.28728627069132,6.076240506329114,1500.5443204343424,1,0,0,0,0,0,3.549367638845878,5.137920165441379
103.74170896783956,42.119091133658415,ROI_0122,32.19096475132784,9.82958763882182,1265.0563804258013,1,0,0,0,0,0,11.643648078119558,5.658914690669252
109.00627343762827,43.896189553472716,ROI_0123,28.855619780426018,9.31467298489256,759.5459587675067,0.9999652618293121,0,3.4738170687931574e-5,0,0,0,8.298515050116263,5.082995761240089
175.65767393105978,-39.317636801158415,ROI_0124,64.67131306011478,4.92300271875944,1200.9922201018726,0.9133321239303538,0,0,0,0.009325268931338076,0,29.98264547246258,3.8694534760668464
108.23731723701266,42.159631771308156,ROI_0125,32.17407436021245,9.62471173346209,1257.4731436849452,1,0,0,0,0,0,12.796065735189414,5.15799907345047
-134.29683469081016,64.73623634128496,ROI_0126,52.740096979155055,15.35613755434177,1651.2420100299246,0.8771542490572446,0,0,0.1184996198100208,0.003798039995213852,0,81.1750922611307,NA
-130.36379471184043,64.43429193371904,ROI_0127,55.22286786278492,13.431227149627626,1499.9281695032832,0.8767798487731636,0,0,0.04699688514402831,0.07076937328480282,0,76.57655018560274,NA
-126.95596802901915,62.177425964567995,ROI_0128,57.47986466715434,18.947254328212626,1970.4125459223346,0.7806168727154829,0,0,0.2079465495347015,0.009888799255831188,0,84.054459045156,NA
-125.73297837251097,63.04359437438469,ROI_0129,59.235481670423546,14.212822398861071,1129.950557982622,0.810047822881647,0,0,0.14488519034587638,0.02699155862452283,0,70.27111263692356,NA
-147.16192962585748,68.73206237659646,ROI_0130,45.28262008320725,14.243739126323751,1482.5535956860597,0.6645219062764155,0,0,0.3196143291094291,0.015856045020669212,0,80.55207504026714,NA
-144.6130877481249,68.94630394488874,ROI_0131,34.08362407920048,12.604624876835738,1415.0919375356991,0.7114261562986093,0,0,0.26925170120541453,0.019322142495976163,0,78.65691214039602,NA
56.33792994562799,22.669674029508588,ROI_0132,11.535647425897038,6.6308124324973,210.77769601425985,1,0,0,0,0,0,0,5.5420686124560286
96.98724229337624,44.083755130210506,ROI_0135,31.957941424160186,5.350009357162909,1233.272307821462,1,0,0,0,0,0,10.850052896538307,5.6798315692007755
93.55955826494404,40.90827050484018,ROI_0136,36.05546178813809,7.996002754008065,1552.5193959550998,1,0,0,0,0,0,3.331205414512992,4.884313067340899
87.05566871435566,35.239773607350536,ROI_0137,47.660053134962794,12.403448459086079,4841.981041460136,0.9999421030488534,0,0,0,5.789695114655262e-5,0,13.752671468466028,5.845877675574074
82.70509635989036,32.76430821920237,ROI_0138,30.889883136740934,11.241229794670161,4465.819765715918,1,0,0,0,0,0,6.108288408107216,7.440291578471441
87.75882088718159,28.339858674391117,ROI_0139,32.342395237004816,20.65851957865812,4464.510719584284,0.9761734747048221,0,0.00729501584446563,7.989779258224262e-4,0.015724811931403692,0,3.68834643051067,6.655036817833322
96.99772170290322,29.563527747297176,ROI_0140,70.95908977697273,17.37924034869241,5088.2327447915595,0.9901652378985722,0,0,0.00954913714243808,2.547465850448315e-4,0,69.20473437476748,3.593572967155071
-69.4994989840702,-50.15141170583519,ROI_0141,61.94850096145808,5.085887467603044,166.18235345371437,0.9992357602448655,0,0,0,7.642397551344946e-4,0,3.24301969087961,NA
-67.82956369504667,-48.19741736240465,ROI_0142,58.243372163783334,4.982119447100754,175.35960408545472,1,0,0,0,0,0,2.164523486849149,NA
-69.47750488219657,-41.96909366039274,ROI_0143,52.356124443584285,11.477252757886585,1284.8360211156364,1,0,0,0,0,0,3.7300622408737656,5.8525533260690334
94.03201732819599,48.700756686503794,ROI_0144,42.402603978300185,18.544415740979936,1177.3945071133094,1,0,0,0,0,0,35.1356427790421,5.124420266759456
94.50439571408461,47.33018716395011,ROI_0145,38.108911930815395,12.472818566890222,1409.5470530159978,1,0,0,0,0,0,34.32991597863034,5.431817307565008
90.7470353498885,49.21003459031363,ROI_0146,42.655229522184285,8.800149317406138,1537.7186793128176,1,0,0,0,0,0,18.19236577305925,5.017424391767765
13.88670183123064,30.819559909836066,ROI_0148,20.373290870488315,10.831662755615145,222.60471208457858,1,0,0,0,0,0,0,5.873972395838962
-3.779329019377322,31.04576763886371,ROI_0149,24.692135056830853,3.8278972587474933,747.3782869957607,1,0,0,0,0,0,0,5.938790683596297
7.180188291382223,16.100277828462445,ROI_0150,27.147866051384387,7.025382888500875,543.6671710135449,0.9996796368703225,2.35447601329314e-4,0,0,0,0,0,5.103965062707167
-60.205146363984205,-37.55988266682615,ROI_0151,51.094882304356815,9.01561325624613,230.6296364765543,0.49032541946341107,0.5064632296463268,0.0019028797943500294,0,0,0,0.6082303934502311,5.305832659081795
-63.720700904719976,-35.878614776674006,ROI_0152,42.26575945378149,7.746985294117648,124.16775963647177,0.3477676865536261,0.6106352839459475,1.1579390229310525e-5,0,0.040801911371347185,0,0.11268155478340677,5.544706746722883
-61.5233621859926,-30.175423623177032,ROI_0153,44.98926897634265,7.297192510371117,85.68645216237755,0.2137709828200447,0.579629536708597,7.719593486207016e-6,0,0,0,0.08154518748965064,5.501424166432578
-62.00682964163892,-32.870564815089864,ROI_0154,45.15508572676642,4.910037130064434,108.18293966642624,0.08193576526260127,0.9134826560033349,5.596705277500087e-4,0,0,0,0.014770990722038756,5.50883930256707
-58.403354204056335,-35.94983932492815,ROI_0155,51.074737673830604,6.750842815002106,15.176875943950076,0.7230480042920939,0.2744855855890629,0,0,0,0,0.7264682357293847,5.199504448210709
-55.67871844123646,-33.56867365293921,ROI_0156,54.118148308759764,5.667004553339116,135.67775284920916,0.8572685762367753,0.04623264538889382,6.561654463275964e-5,0,6.561654463275964e-5,0,0.5102361939058176,5.127531297175383
-56.94100623978595,-30.776414792663886,ROI_0157,49.61053078556265,5.0568845681081696,173.4446104028469,0.960174617204658,0.015180580590626097,1.543918697241403e-5,0,0.014393182055032983,0,0.22352540983748073,5.439894585194903
-53.701178289977484,-28.68355727656585,ROI_0158,54.656838143036396,3.9590566898597013,415.1246332493995,0.07428178832102701,0.8023899861433297,0.0014705825591224365,0,0.007488005681620806,0,0.008442825187828022,4.943082538296432
-72.0264165062522,-36.62241109614415,ROI_0159,37.007636914715725,17.4182545986622,163.79083255989974,0.3374272910788518,0.44990948776637424,0.04242302600345066,0,0.007202380722631146,0,1.9181842878619346,5.5845178693602735
-54.492186746140746,-22.34058188884597,ROI_0160,54.282340835238884,13.318295823805508,315.3255187728162,0.37932924452198347,0.43254812201589465,0.008800336574275999,0,0.014821619493517471,0,0,5.086140539217363
-50.62396386006793,-21.815427504076343,ROI_0161,53.116949173004954,18.175246891222983,429.49052341171256,0.36932079156711606,0.5186061502001305,0.0023428966230638294,0,4.2071784499828237e-4,0,0,5.135829848840922
-50.36134120792792,-17.51141097225266,ROI_0162,51.70159493984868,22.422619372442014,509.3186413549726,0.12362157008811916,0.6963266314395884,0.0012196957708207085,0,0.005793554911398366,0,0,5.4042474946159755
-48.164147075978235,-20.41863355980937,ROI_0163,50.70721369395712,18.30273635477583,581.2103541759701,0.027269463990026284,0.8962062057812036,0.0038018997919569554,0,0.0025011482895310735,0,0,5.139259889891212
-74.70696463922573,-13.017913346956064,ROI_0164,60.53275687317877,23.47861649562904,3811.7646706755995,0.8836116890084568,0.01927582493505892,0.014462658396408845,0,0,0,0.7743361503529903,5.0726696390707735
-71.05956067632627,-14.680916606590563,ROI_0165,59.40914371557333,20.923872058087127,4413.183637616384,0.9989848734565637,5.558107310069052e-4,4.5931581242931747e-4,0,0,0,2.6143431936691464,6.014103030644014
-76.86043796170408,-9.829570765093758,ROI_0166,70.88620571428571,13.501010793650796,3854.1065009097465,0.9864829918056515,0.006229711943369062,0.002269560484944863,0,0,0,0.04029967565772701,4.715206029005714
-79.69480089420325,-1.9506720757003324,ROI_0167,69.49560997791349,8.445040925035729,5.201933105146934,0.22602583747939833,0.680350932719883,0.002960464101960391,0,0.08862865281514276,0,0,2.4387978757575373
-78.74996107500515,-1.1801634050367265,ROI_0168,95.48280697190425,1.5514412070759624,3884.9804640210687,0.8206082267707783,0,0,0,0,0,0.13237353672119226,2.3268258275048317
-71.8066073417335,4.56976878872903,ROI_0169,72.73519590036325,7.40358329008822,138.87599416338455,0.39581443641177855,0.0015902362581586454,0,0,0.1346567289766521,0,0,3.8182970171618242
-68.51072503889903,6.034702804423704,ROI_0170,76.45867597620894,8.782549780191362,85.26469932273382,0.8564888972946685,0,0,0,2.972043492189701e-4,0,0,3.995021581743199
-70.04878608027548,7.735186685573808,ROI_0171,70.621467405307925,9.215971399123937,100.09999897000529,0.5862645273099919,0.001679011583250026,4.901941863741455e-4,0,0.11026667335698102,0,0,4.173746523722658
-70.15874316176061,6.2967019964452025,ROI_0172,79.63805246833809,8.284495993796847,101.7764740353595,0.5538190758874638,6.175674788965613e-5,2.315878045862105e-5,0,0.08437515680424269,0,0,3.8551016331211247
-66.02776331306909,8.191908239018671,ROI_0173,75.92059399561911,4.2640445818837795,95.67044760072467,0.8456004106823735,8.066975193086332e-4,0,0,3.859796743103508e-6,0,0,4.467528592117517
-60.6461108561007,3.578975979450167,ROI_0174,79.25533739942905,5.942751103036597,86.12514811875964,0.9997529730084413,0,0,0,0,0,0,4.415794317298803
-78.44242250075168,-6.7700677631291715,ROI_0175,88.56198113207547,6.413360041354354,3485.311637729481,0.9867956353418429,0.0019877953226983065,0.0013625082503155384,0,0,0,0.13365242252132706,3.980934236131091
-95.29972398645506,18.01709541798959,ROI_0177,71.20165512978984,12.653250927070454,93.06585993872137,0.8008460674460883,0.0717381822673218,0.011351662221467418,0,0,0,0,3.686758413222217
-98.30567419783979,22.06988157902842,ROI_0178,57.766319913211184,6.554987945998071,10.825542621024411,0.26074470918361436,0.6243607211644234,0.008931569663541517,0,0.04820886132136282,0,0,4.019334592766003
-102.65623323312198,20.514905161676683,ROI_0179,34.28263592233009,14.142225728155337,1569.0512526201148,0.21655775606856542,0.6962571550982125,0.007773630640610466,0,1.543918697241403e-5,0,0,6.14226785212464
-108.3691214084759,25.486607592005594,ROI_0180,32.461742086752636,18.112055099648295,15.883272475093674,0.06533863926725618,0.8976922275272984,0.021101508794546878,0,0,0,0,6.483460362380679
-98.15712474826013,25.732540925300885,ROI_0181,56.78213030232013,6.310809702367002,41.094994426377134,0.41097957781543226,0.5394065948487152,0.0015554980874707138,0,0,0,0,4.75748818984605
-96.15233498309426,29.156092613168727,ROI_0182,60.2320408858603,5.798463373083475,26.147138326747903,0.0955994457331877,0.8299759534662905,0.003500835645994882,0,0,0,1.1983490746430778,4.40052381890168
